"Status","Wikipedia Title","Wikipedia Year","Role","Cast Type","DB Movie ID","DB Title","DB Year","Current Attribution","Match %","Suggested Field","Action"
"✓ ATTRIBUTED","Dharma Daata","1970","Actor","","9bf531fc-bd42-4c01-adb6-0b9d6c48c5d7","Dharma Daata","1970","Heroine: Kanchana","100","","None"
"✓ ATTRIBUTED","Kalyana Mandapam","1971","Actor","","a5f73def-8504-49e6-9811-e42605142cac","Kalyana Mandapam","1971","Heroine: Kanchana","100","","None"
"✓ ATTRIBUTED","Raitu Kutumbam","1972","Actor","","e49cf91c-3bde-46f4-9ade-74817d1bf579","Raitu Kutumbam","1971","Heroine: Kanchana","100","","None"
"✓ ATTRIBUTED","Tatamma Kala","1974","Actor","","9d91a5fc-35a5-4ae3-a2bb-a9ba4d546742","Tatamma Kala","1974","Not attributed","100","","None"
"✓ ATTRIBUTED","Mahakavi Kshetrayya","1976","Actor","","f3c4edf5-8f31-4054-97d0-85df112495d4","Mahakavi Kshetrayya","1976","Heroine: Manjula, kanchana","100","","None"
"✓ ATTRIBUTED","Daana Veera Soora Karna","1977","Actor","","e13ffedf-c47b-4143-8de7-d678ad19db89","Daana Veera Soora Karna","1977","Not attributed","100","","None"
"✓ ATTRIBUTED","Driver Ramudu","1979","Actor","","a841460c-1984-4625-8c17-23918f794bcb","Driver Ramudu","1979","Not attributed","100","","None"
"✓ ATTRIBUTED","Srimadvirat Veerabrahmendra Swami Charitra","1984","Actor","","ae9cabcc-9f3a-4557-9743-f67589ba7376","Srimadvirat Veerabrahmendra Swami Charitra","1984","Not attributed","100","","None"
"✓ ATTRIBUTED","Sri Datta Darsanam","1985","Actor","","c7066bc0-1c8c-4122-88b0-f6fbc009e112","Sri Datta Darsanam","1985","Heroine: Kanchana","100","","None"
"✓ ATTRIBUTED","Arjun Reddy","2017","Actor","","69d98225-ad68-479b-a183-0937f65554f3","Arjun Reddy","2017","Not attributed","100","","None"
"✓ ATTRIBUTED","Chella Penn","1969","Actor","","678077b4-51fd-4f1f-abdf-4664d05ea5c0","Bhale Master","1968","Heroine: Kanchana","90","","None"
"✓ ATTRIBUTED","Johnny","1980","Actor","","abe52078-c013-4a14-88ff-e3df112e7a87","Johnny","1980","Not attributed","100","","None"
"✓ ATTRIBUTED","Mouna Raagam","1986","Actor","","6a9fc918-268d-44c6-9cd2-6dfc5c82d345","Mouna Raagam","1986","Not attributed","100","","None"
"✓ ATTRIBUTED","Babruvahana","1977","Actor","","bff2d9a6-6da3-4af8-8a0d-87145b82dd13","Babruvahana","1977","Not attributed","100","","None"
