slug,title_en,year,hero,director,title_te
abbaigaru-1993,"Abbaigaru",1993,"Daggubati Venkatesh","Sidney Ling",
akka-pethanam-1993,"Akka Pethanam",1993,"Rajendra Prasad","Dasari Narayana Rao",
akka-pettanam-chelleli-kapuram-1993,"Akka Pettanam Chelleli Kapuram",1993,"Rajendra Prasad","Dasari Narayana Rao",
alibaba-aradajanu-dongalu-1993,"Alibaba Aradajanu Dongalu",1993,"Rajendra Prasad","E. V. V. Satyanarayana",
allari-priyudu-1993,"Allari Priyudu",1993,"Dr. Rajasekhar","K Raghavendra Rao",
amma-koduku-1993,"Amma Koduku",1993,"Naresh","K. Raghavendra Rao",
ankuram-1993,"Ankuram",1993,"Sarath Babu","C. Umamaheswara Rao",
anna-chellelu-1993,"Anna Chellelu",1993,"Ramesh Babu Ghattamaneni","P. Chandrasekhara Reddy",
bangaru-bullodu-1993,"Bangaru Bullodu",1993,"Nandamuri Balakrishna","Ravi Raja Pinisetty",
bava-bavamaridi-1993,"Bava Bavamaridi",1993,"Krishnam Raju","Sarath",
chandra-mukhi-1993,"Chandra Mukhi",1993,"Salman Khan","Debaloy Dey",
chirunavvula-varamistava-1993,"Chirunavvula Varamistava",1993,"Vikram","Muthyala Subbaiah",
chittemma-mogudu-1993,"Chittemma Mogudu",1993,"Mohammad Ali","A. Kodandarami Reddy",
detective-narada-1993,"Detective Narada",1993,"Mohan Babu","Vamsi",
dhartiputra-1993,"Dhartiputra",1993,"Mammootty","Iqbal Durrani",
evandi-aavida-vachindi-1993,"Evandi Aavida Vachindi",1993,"Sobhan Babu","E. V. V. Satyanarayana",
ezhai-jaathi-1993,"Ezhai Jaathi",1993,"Vijayakanth","Liaquat Ali Khan",
govinda-govinda-1993,"Govinda Govinda",1993,"Nagarjuna Akkineni","Ram Gopal Varma",
govindha-govindha-1993,"Govindha Govindha",1993,"Akkineni Nagarjuna","Ram Gopal Varma",
gumrah-1993,"Gumrah",1993,"Sridevi","Mahesh Bhatt",
gurudev-1993,"Gurudev",1993,"Rishi Kapoor","Vinod Mehra",
jambalakidi-pamba-1993,"Jambalakidi Pamba",1993,"Naresh","E. V. V. Satyanarayana",
kannayya-kittayya-1993,"Kannayya Kittayya",1993,"Rajendra Prasad","Relangi Narasimha Rao",
khal-naaikaa-1993,"Khal-Naaikaa",1993,"Jaya Prada","Saawan Kumar Tak",
kirayi-gunda-1993,"Kirayi Gunda",1993,"Krishna","S. S. Ravichandra",
kondapalli-raja-1993,"Kondapalli Raja",1993,"Suman","Ravi Raja Pinisetty",
kongu-chatu-krishnudu-1993,"Kongu Chatu Krishnudu",1993,"Naresh","K. Ajay Kumar",
ladies-special-1993,"Ladies Special",1993,"Vani Viswanath","Jandhyala Subramanya Sastry",
major-chandrakanth-1993,"Major Chandrakanth",1993,"N. T. Rama Rao","K. Raghavendra Rao",
manavarali-pelli-1993,"Manavarali Pelli",1993,"Soundarya","P. N. Ramachandra Rao",
mayalodu-1993,"Mayalodu",1993,"Rajendra Prasad","S. V. Krishna Reddy",
mechanic-alludu-1993,"Mechanic Alludu",1993,"Chiranjeevi","B. Gopal",
mister-pellam-1993,"Mister Pellam",1993,"Rajendra Prasad","Bapu",
muta-mestri-1993,"Muta Mestri",1993,"Chiranjeevi","A. Kodandarami Reddy",
mutha-mestri-1993,"Mutha Mestri",1993,"Allu Rama Lingaiah","A. Kodandarami Reddy",
nippu-ravva-1993,"Nippu Ravva",1993,"Nandamuri Balakrishna","A. Kodandarami Reddy",
one-by-two-1993,"One by Two",1993,"Srikanth","Siva Nageshwara Rao",
paruvu-pratishta-1993,"Paruvu Pratishta",1993,"Srikanth","Vasanth",
pekata-papa-rao-1993,"Pekata Papa Rao",1993,"Rajendra Prasad","Y. Nageswara Rao",
pekata-paparao-1993,"Pekata Paparao",1993,"Rajendra Prasad","Y. Nageswara Rao",
pillalu-diddina-kapuram-1993,"Pillalu Diddina Kapuram",1993,"Jagapathi Babu","Perala",
ponnumani-1993,"Ponnumani",1993,"Karthik Muthuraman","R. V. Udayakumar",
prema-pusthakam-1993,"Prema Pusthakam",1993,"Narendra","G. Nageswara Reddy",
rajendrudu-gajendrudu-1993,"Rajendrudu Gajendrudu",1993,"Rajendra Prasad","S. V. Krishna Reddy",
rajeswari-kalyanam-1993,"Rajeswari Kalyanam",1993,"Srikanth","Kranthi Kumar",
rakshana-1993,"Rakshana",1993,"Akkineni Nagarjuna","Uppalapati Narayana Rao",
rendilla-poojari-1993,"Rendilla Poojari",1993,"Suresh","Muthyala Subbaiah",
roop-ki-rani-choron-ka-raja-1993,"Roop Ki Rani Choron Ka Raja",1993,"Anil Kapoor","Satish Kaushik",
rowdy-annayya-1993,"Rowdy Annayya",1993,"Krishna","B. Gopal",
srinatha-kavi-saarvabhoumudu-1993,"Srinatha Kavi Saarvabhoumudu",1993,"N. T. Rama Rao","Bapu",
srinatha-kavi-sarvabhowmudu-1993,"Srinatha Kavi Sarvabhowmudu",1993,"N. T. Rama Rao","Bapu",
tholi-muddhu-1993,"Tholi Muddhu",1993,"Prashanth","K. Reddy",
topi-raja-sweety-roja-1993,"Topi Raja Sweety Roja",1993,"Rajendra Prasad","Dr. N. Shiva Prasad",
varasudu-1993,"Varasudu",1993,"Krishna","E. V. V. Satyanarayana",
aa-okkati-adakku-1992,"Aa Okkati Adakku",1992,"Rajendra Prasad","E. V. V. Satyanarayana",
aaj-ka-goonda-raj-1992,"Aaj Ka Goonda Raj",1992,"Chiranjeevi","Ravi Raja Pinisetty",
aapadbandhavudu-1992,"Aapadbandhavudu",1992,"Chiranjeevi","K. Viswanath",
aathma-bandhana-1992,"Aathma Bandhana",1992,"Shashikumar","Srikanth Nahata",
adharsham-1992,"Adharsham",1992,"Jagapathi Babu","Bharathiraja",
adrushtam-1992,"Adrushtam",1992,"Rajasekhar","Manivannan",
agreement-1992,"Agreement",1992,"Nagendra Babu","Manivannan",
akka-mogudu-1992,"Akka Mogudu",1992,"Rajasekhar","A. Kodandarami Reddy",
alexander-1992,"Alexander",1992,"Vijayakanth","Keyaar",
allari-mogudu-1992,"Allari Mogudu",1992,"Mohan Babu","K. Raghavendra Rao",
allari-pilla-1992,"Allari Pilla",1992,"Suresh","Kodi Ramakrishna",
antham-1992,"Antham",1992,"Akkineni Nagarjuna","Ram Gopal Varma",
appula-appa-rao-1992,"Appula Appa Rao",1992,"Rajendra Prasad","E. V. V. Satyanarayana",
apradhi-1992,"Apradhi",1992,"Anil Kapoor","K. Ravi Shankar",
asadhyulu-1992,"Asadhyulu",1992,"Jagapathi Babu","Samudra",
ashwamedham-1992,"Ashwamedham",1992,"Nandamuri Balakrishna","K Raghavendra Rao",
aswamedham-1992,"Aswamedham",1992,"Nandamuri Balakrishna","B. Gopal",
atta-sommu-alludu-danam-1992,"Atta Sommu Alludu Danam",1992,"Vinod Kumar","Y. Nageswara Rao",
ayyayyo-brahamayya-1992,"Ayyayyo Brahamayya",1992,"Rajendra Prasad","Kodi Ramakrishna",
babai-hotel-1992,"Babai Hotel",1992,"Brahmanandam","Jandhyala Subramanya Sastry",
balarama-krishnulu-1992,"Balarama Krishnulu",1992,"Sobhan Babu","Ravi Raja Pinisetty",
bangaru-mama-1992,"Bangaru Mama",1992,"Rajendra Prasad","K. Ajitha",
bhadram-koduko-1992,"Bhadram Koduko",1992,"Naresh","A. Kodandarami Reddy",
bhale-khaideelu-1992,"Bhale Khaideelu",1992,"Ramki","B L V Prasad",
chakravyuham-1992,"Chakravyuham",1992,"Daggubati Venkatesh","B.V. Ramana",
champion-1992,"Champion",1992,"Daggubati Venkatesh","B. Gopal",
chanti-1992,"Chanti",1992,"Daggubati Venkatesh","Ravi Raja Pinisetty",
chillara-mogudu-allari-koduku-1992,"Chillara Mogudu Allari Koduku",1992,"Chandra Mohan","Relangi Narasimha Rao",
chinarayudu-1992,"Chinarayudu",1992,"Daggubati Venkatesh","B. Gopal",
chitram-bhalare-vichitram-1992,"Chitram Bhalare Vichitram",1992,"Naresh","P N Ramachandra Rao",
chittemma-mogudu-1992,"Chittemma Mogudu",1992,"Mohan Babu","Kodi Ramakrishna",
collectorgari-alludu-1992,"Collectorgari Alludu",1992,"Balaraj","Sarath",
college-bullodu-1992,"College Bullodu",1992,"Akkineni Nageswara Rao","Sarath",
dabbu-bhale-jabbu-1992,"Dabbu Bhale Jabbu",1992,"Raj Kumar","K. Rajendra",
detective-narada-1992,"Detective Narada",1992,"Mohan Babu","Vamsi",
dharma-kshetram-1992,"Dharma Kshetram",1992,"Nandamuri Balakrishna","A. Kodandarami Reddy",
doctor-ambedkar-1992,"Doctor Ambedkar",1992,"Rajasekhar","K. Raghavendra Rao",
doshi-1992,"Doshi",1992,"Akkineni Nageswara Rao","A. Kodandarami Reddy",
golmaal-govindam-1992,"Golmaal Govindam",1992,"Rajendra Prasad","T. Rama Rao",
gowramma-1992,"Gowramma",1992,"Nandamuri Balakrishna","A. Kodandarami Reddy",
heer-ranjha-1992,"Heer Ranjha",1992,"Anil Kapoor","Harmesh Malhotra",
jaganaddam-and-sons-1992,"Jaganaddam and Sons",1992,"Suresh","Anil Kumar",
joker-mama-super-alludu-1992,"Joker Mama Super Alludu",1992,"Brahmanandam","K. Vasu",
kala-rathrilo-kanne-pilla-1992,"Kala Rathrilo Kanne Pilla",1992,"Sharath","Raj Kamal",
khuda-gawah-1992,"Khuda Gawah",1992,"Amitabh Bachchan","Mukul Anand",
killer-1992,"Killer",1992,"Akkineni Nagarjuna","Fazil",
lathi-1992,"Lathi",1992,"Y. N. Sharma","Gutha Krishna",
maa-1992,"Maa",1992,"Jeetendra","Ajay Kashyap",
madhavayya-gari-manavadu-1992,"Madhavayya Gari Manavadu",1992,"Harish Kumar","Muthyala Subbaiah",
mannan-1992,"Mannan",1992,"Rajinikanth","P. Vasu",
mogudu-pellala-dongata-1992,"Mogudu Pellala Dongata",1992,"Naresh","Relangi Narasimha Rao",
moratodu-naa-mogudu-1992,"Moratodu Naa Mogudu",1992,"Rajasekhar","A. Kodandarami Reddy",
parvatalu-panakalu-1992,"Parvatalu Panakalu",1992,"Rajendra Prasad","Relangi Narasimha Rao",
pattudala-1992,"Pattudala",1992,"Suresh","Kodi Ramakrishna",
peddarikam-1992,"Peddarikam",1992,"Bhanumathi Ramakrishna","A. M. Rathnam",
pellam-chatu-mogudu-1992,"Pellam Chatu Mogudu",1992,"Dasari Narayana Rao","Relangi Narasimha Rao",
pellam-chebithe-vinali-1992,"Pellam Chebithe Vinali",1992,"Harish Kumar","Kodi Ramakrishna",
pellaniki-premalekha-priyuraliki-subhalekha-1992,"Pellaniki Premalekha Priyuraliki Subhalekha",1992,"Rajendra Prasad","Relangi Narasimha Rao",
pellante-noorella-panta-1992,"Pellante Noorella Panta",1992,"S. P. Balasubrahmanyam","Muthyala Subbaiah",
pelli-neeku-sukham-naaku-1992,"Pelli Neeku Sukham Naaku",1992,"Naresh","P. N. Ramchandra Rao",
pranadaata-1992,"Pranadaata",1992,"Akkineni Nageswara Rao","A. Kodandarami Reddy",
prema-shikharam-1992,"Prema Shikharam",1992,"Jagapathi Babu","S. V. Krishna Reddy",
prema-sikharam-1992,"Prema Sikharam",1992,"Prashanth","Satya Gopal Bhatnagar",
prema-vijeta-1992,"Prema Vijeta",1992,"Suresh","A. Kodandarami Reddy",
priyathama-1992,"Priyathama",1992,"Sarath Kumar","A. Kodandarami Reddy",
rakta-tarpanam-1992,"Rakta Tarpanam",1992,"Rajendra Prasad","A. Kodandarami Reddy",
raktha-tarpanam-1992,"Raktha Tarpanam",1992,"Krishna","Krishna",
rowdy-inspector-1992,"Rowdy Inspector",1992,"Nandamuri Balakrishna","B. Gopal",
sahasam-1992,"Sahasam",1992,"Jagapathi Babu","Suresh Krissna",
samrat-ashoka-1992,"Samrat Ashoka",1992,"N. T. Rama Rao","N. T. Rama Rao",
seetapathi-chalo-tirupathi-1992,"Seetapathi Chalo Tirupathi",1992,"Rajendra Prasad","Vijaya Bapineedu",
seetharatnam-gari-abbayi-1992,"Seetharatnam Gari Abbayi",1992,"Vanisri","E. V. V. Satyanarayana",
subba-rayudi-pelli-1992,"Subba Rayudi Pelli",1992,"Rajendra Prasad","Dasari Narayana Rao",
sundara-kanda-1992,"Sundara Kanda",1992,"Daggubati Venkatesh","K. Raghavendra Rao",
swathi-kiranam-1992,"Swathi Kiranam",1992,"Manjunath","K. Viswanath",
swati-kiranam-1992,"Swati Kiranam",1992,"Mammooty","K. Viswanath",
valu-jada-tolu-beltu-1992,"Valu Jada Tolu Beltu",1992,"Rajendra Prasad","Vijaya Bapineedu",
yagnam-1992,"Yagnam",1992,"Unknown","Gopal B",
aada-pilla-1991,"Aada Pilla",1991,"Rajendra Prasad","A. Kodandarami Reddy",
aagraham-1991,"Aagraham",1991,"Rajasekhar","K. S. Ravi",
aditya-369-1991,"Aditya 369",1991,"Nandamuri Balakrishna","Singeetam Srinivasa Rao",
alludu-diddina-kapuram-1991,"Alludu Diddina Kapuram",1991,"Krishna","Krishna",
amma-1991,"Amma",1991,"Sarath Babu","Suresh Krissna",
amma-kadupu-challaga-1991,"Amma Kadupu Challaga",1991,"Sanjay Mitra","Boyina Subbarao",
april-1-vidudala-1991,"April 1 Vidudala",1991,"Rajendra Prasad","Vamsi",
april-1st-vidudala-1991,"April 1st Vidudala",1991,"Rajendra Prasad","Vamsi",
april-1st-vidudhala-1991,"April 1st Vidudhala",1991,"Rajendra Prasad","Vamsi",
ashwini-1991,"Ashwini",1991,"Babu Mohan","Muthyala Subbaiah",
assembly-rowdy-1991,"Assembly Rowdy",1991,"Mohan Babu","B. Gopal",
athma-bandham-1991,"Athma Bandham",1991,"Suman Talwar","Mouli",
attintlo-adde-mogudu-1991,"Attintlo Adde Mogudu",1991,"Rajendra Prasad","Relangi Narasimha Rao",
banjaran-1991,"Banjaran",1991,"Rishi Kapoor","Harmesh Malhotra",
bava-bava-panneeru-1989,"Bava Bava Panneeru",1991,"Naresh","Jandhyala",
brahmarshi-vishwamitra-1991,"Brahmarshi Vishwamitra",1991,"N. T. Rama Rao","N.T. Rama Rao",
chaitanya-1991,"Chaitanya",1991,"Akkineni Nagarjuna","Prathap Pothan",
chaithanya-1991,"Chaithanya",1991,"Akkineni Nagarjuna","Prathap Pothan",
edurinti-mogudu-pakkinti-pellam-1991,"Edurinti Mogudu Pakkinti Pellam",1991,"Rajendra Prasad","Relangi Narasimha Rao",
farishtay-1991,"Farishtay",1991,"Dharmendra","Anil Sharma",
indra-bhavanam-1991,"Indra Bhavanam",1991,"Krishna","Krishna",
indrajeet-1991,"Indrajeet",1991,"Amitabh Bachchan","K.V. Raju",
jaitra-yatra-1991,"Jaitra Yatra",1991,"Akkineni Nagarjuna","Uppalapati Narayana Rao",
jumma-chumma-in-london-1991,"Jumma Chumma In London",1991,"Salman Khan","",
kalikalam-1991,"Kalikalam",1991,"Chandramohan","Muthyala Subbaiah",
karthavyam-1991,"Karthavyam",1991,"Vijayashanti","Mohan Gandhi",
keechu-raallu-1991,"Keechu Raallu",1991,"Rajendra Prasad","Kodi Ramakrishna",
keechurallu-1991,"Keechurallu",1991,"Bhanuchander","Geetha Krishna",
kobbari-bondam-1991,"Kobbari Bondam",1991,"Rajendra Prasad","K. Vasu",
kshana-kshanam-1991,"Kshana Kshanam",1991,"Daggubati Venkatesh","Ram Gopal Varma",
lamhe-1991,"Lamhe",1991,"Sridevi","Yash Chopra",
madhura-nagarilo-1991,"Madhura Nagarilo",1991,"Rajendra Prasad","Kodi Ramakrishna",
mamagaru-1991,"Mamagaru",1991,"Vinod Kumar","Muthyala Subbaiah",
minor-raja-1991,"Minor Raja",1991,"Rajendra Prasad","Katragadda Ravi Teja",
mondi-mogudu-penki-pellam-1991,"Mondi Mogudu Penki Pellam",1991,"Suman","Siva Nageshwara Rao",
mud-people-1991,"Mud People",1991,"Archana","B. Narsing Rao",
naa-ille-naa-swargam-1991,"Naa Ille Naa Swargam",1991,"Krishna","K. Rushyendra Reddy",
naa-pellam-naa-ishtam-1991,"Naa Pellam Naa Ishtam",1991,"Naresh","Gedhada Anand Babu",
nayakuralu-1991,"Nayakuralu",1991,"Vinod Kumar","Sharath",
niyantha-1991,"Niyantha",1991,"Dasari Narayana Rao","Dasari Narayana Rao",
pandirimancham-1991,"Pandirimancham",1991,"Jagapathi Babu","Relangi Narasimha Rao",
parama-sivudu-1991,"Parama Sivudu",1991,"Krishna","Yogesh Seetha Ramaiah",
parishkaram-1991,"Parishkaram",1991,"Rajasekhar","Tarani",
peddintalludu-1991,"Peddintalludu",1991,"Sobhan Babu","Sarath",
pelli-pustakam-1991,"Pelli Pustakam",1991,"Rahul Ravindran","Ramakrishna Machakanti",
people-s-encounter-1991,"People's Encounter",1991,"Vinod Kumar Alva","Mohan Gandhi",
prema-thapassu-1991,"Prema Thapassu",1991,"Rajendra Prasad","Vamsi",
ramudu-kadu-rakshasudu-1991,"Ramudu Kadu Rakshasudu",1991,"Suman","Dasari Narayana Rao",
