slug,title_en,year,hero,director,title_te
nuvvu-nenu-2001,"Nuvvu Nenu",2001,"Uday Kiran","Teja",
pandanti-samsaram-2001,"Pandanti Samsaram",2001,"Krishna","Krishna Vamsi",
paravasam-2001,"Paravasam",2001,"Tarun","Bhagyaraj",
prema-sandadi-2001,"Prema Sandadi",2001,"Srikanth","K. Balachander",
prematho-raa-2001,"Prematho Raa",2001,"Daggubati Venkatesh","Udayasankar",
premato-raa-2001,"Premato Raa",2001,"Vineeth","Udayasankar",
preminchu-2001,"Preminchu",2001,"Laya","Boyina Subba Rao",
priyamaina-neeku-2001,"Priyamaina Neeku",2001,"Tarun","Balasekaran",
raa-2001,"Raa",2001,"Priyanka Upendra","K",
railway-coolie-2001,"Railway Coolie",2001,"Vijayakanth","Sarath",
ramma-chilakamma-2001,"Ramma Chilakamma",2001,"Shivaji","Muppalaneni Shiva",
repallelo-radha-2001,"Repallelo Radha",2001,"Srikanth","Gary BH",
snehamante-idera-2001,"Snehamante Idera",2001,"Nagarjuna Akkineni","Balasekaran",
soori-2001,"Soori",2001,"Venu","Suresh Krissna",
sri-manjunatha-2001,"Sri Manjunatha",2001,"Arjun Sarja, Chiranjeevi","K. Raghavendra Rao",
srikanth-2001,"Srikanth",2001,"Srikanth","Sagar",
subbu-2001,"Subbu",2001,"Brahmanandam","Rudraraju Suresh Varma",
thank-you-subba-rao-2001,"Thank You Subba Rao",2001,"Srihari","E. V. V. Satyanarayana",
thavasi-2001,"Thavasi",2001,"Vijayakanth","Udayasankar",
tholi-valapu-2001,"Tholi Valapu",2001,"Gopichand","Muthyala Subbaiah",
veedekkadi-mogudandi-2001,"Veedekkadi Mogudandi?",2001,"Jagapathi Babu","E. V. V. Satyanarayana",
wife-2001,"Wife",2001,"Sivaji","Ravipalli Rambabu",
ammo-okato-tareekhu-2000,"Ammo! Okato Tareekhu",2000,"L. B. Sriram","E. V. V. Satyanarayana",
annayya-2000,"Annayya",2000,"Chiranjeevi","Muthyala Subbaiah",
antha-mana-manchike-2000,"Antha Mana Manchike",2000,"Rajendra Prasad","Veeru K.",
azad-2000,"Azad",2000,"Akkineni Nagarjuna","Thirupathisamy",
bachi-2000,"Bachi",2000,"Jagapathi Babu","Puri Jagannadh",
chala-bagundi-2000,"Chala Bagundi",2000,"Malavika","E. V. V. Satyanarayana",
chiru-navvutho-2000,"Chiru Navvutho",2000,"Venu","G. Ram Prasad",
chiru-navvuto-2000,"Chiru Navvuto",2000,"Venu Thottempudi","G. Ram Prasad",
chitram-2000,"Chitram",2000,"Uday Kiran","Teja",
choosoddaam-randi-2000,"Choosoddaam Randi",2000,"Srikanth","Muppalaneni Siva",
college-2000,"College",2000,"Srikanth","Sivaji, Manya",
devadoothan-2000,"Devadoothan",2000,"Jaya Prada","Sibi Malayil",
devullu-2000,"Devullu",2000,"Nitya Shetty","Kodi Ramakrishna",
dollar-dreams-2000,"Dollar Dreams",2000,"Santosh Kumar","Sekhar Kammula",
durga-2000,"Durga",2000,"Ravi Teja","E. V. V. Satyanarayana",
eazhaiyin-sirippil-2000,"Eazhaiyin Sirippil",2000,"Prabhu Deva","K. Subash",
goppinti-alludu-2000,"Goppinti Alludu",2000,"Nandamuri Balakrishna","E. V. V. Satyanarayana",
hands-up-2000,"Hands Up!",2000,"Jayasudha, Brahmanandam, Nagendra Babu","Siva Nageswara Rao",
jayam-manadera-2000,"Jayam Manadera",2000,"Daggubati Venkatesh","N.Shankar",
kauravudu-2000,"Kauravudu",2000,"Arjun","T. S. Suresh Babu",
kodanda-ramudu-2000,"Kodanda Ramudu",2000,"J. D. Chakravarthi","S. V. Krishna Reddy",
kshemamga-velli-labhamga-randi-2000,"Kshemamga Velli Labhamga Randi",2000,"Rajendra Prasad","Raja Vannem Reddy",
kshemanga-velli-labhamga-randi-2000,"Kshemanga Velli Labhamga Randi",2000,"Srikanth","Raja Vannem Reddy",
maa-annayya-2000,"Maa Annayya",2000,"Rajasekhar","Ravi Raja Pinisetty",
manasichanu-2000,"Manasichanu",2000,"Ravi Teja","Pramod Kumar",
manasu-paddanu-kaani-2000,"Manasu Paddanu Kaani",2000,"Venu","Veeru K.",
manasunna-maaraju-2000,"Manasunna Maaraju",2000,"Dr. Rajasekhar","Muppalaneni Siva",
manoharam-2000,"Manoharam",2000,"Jagapathi Babu","Gunasekhar",
mechanic-mavayya-2000,"Mechanic Mavayya",2000,"Dr. Rajasekhar","S V Rajendra Singh Babu",
moodu-mukkalaata-2000,"Moodu Mukkalaata",2000,"Jagapathi Babu","Koda Ramakrishna",
nagadevathe-2000,"Nagadevathe",2000,"Prema","Om Saiprakash",
ninne-premistha-2000,"Ninne Premistha",2000,"Srikanth","R.R. Shinde",
nuvve-kavali-2000,"Nuvve Kavali",2000,"Tarun","K. Vijaya Bhaskar",
nuvvu-vastavani-2000,"Nuvvu Vastavani",2000,"Akkineni Nagarjuna","VR Pratap",
oke-maata-2000,"Oke Maata",2000,"Ramya Krishnan","Muthyala Subbaiah",
okkadu-chaalu-2000,"Okkadu Chaalu",2000,"Dr. Rajasekhar","Ravi Raja Pinisetty",
okkadu-chalu-2000,"Okkadu Chalu",2000,"Rajasekhar","Ravi Raja Pinisetty",
pelli-sambandham-2000,"Pelli Sambandham",2000,"Srikanth","Kondapalli Dasaradh",
postman-2000,"Postman",2000,"Mohan Babu","Muppalaneni Siva",
ravanna-2000,"Ravanna",2000,"Krishna","B. Gopal",
rayalaseema-ramanna-chowdary-2000,"Rayalaseema Ramanna Chowdary",2000,"Mohan Babu","Ravi Raja Pinisetty",
sakutumba-saparivaara-sametam-2000,"Sakutumba Saparivaara Sametam",2000,"Akkineni Nageswara Rao","S. V. Krishna Reddy",
sammakka-sarakka-2000,"Sammakka Sarakka",2000,"Suman Talwar","Dasari Narayana Rao",
shabdavedhi-2000,"Shabdavedhi",2000,"Dr. Rajkumar","S. Narayan",
thirunelveli-2000,"Thirunelveli",2000,"Prabhu","Bharathi Kannan",
tirumala-tirupati-venkatesa-2000,"Tirumala Tirupati Venkatesa",2000,"Ravi Teja","E. Sathi Babu",
vamsi-2000,"Vamsi",2000,"Krishna","B",
vamsoddharakudu-2000,"Vamsoddharakudu",2000,"Nandamuri Balakrishna","Sarath",
vamsodharakudu-2000,"Vamsodharakudu",2000,"Krishnam Raju","Sarath",
yee-taram-nehru-2000,"Yee Taram Nehru",2000,"Krishna","Shiva",
yuvakudu-2000,"Yuvakudu",2000,"Akhil Akkineni","Jayaraj",
yuvaraju-2000,"Yuvaraju",2000,"Mahesh Babu","Y. V. S. Chowdary",
