Slug,Title (English),Title (Telugu - FILL THIS),Release Year,Hero,Heroine,Director
razakar-the-silent-genocide-of-hyderabad-2024,"Razakar: The Silent Genocide of Hyderabad",రజాకార్,2024,"Bobby Simha","Vedhika","Yaata Satyanarayana"
janaka-aithe-ganaka-2024,"Janaka Aithe Ganaka",జనక ఐతే గానక,2024,"Suhas","Sangeerthana Vipin","Sandeep Reddy Bandla"
viraaji-2024,"Viraaji",విరాజి,2024,"Varun Sandesh","Pramodini Pammi","Adhyanth Harsha"
akkada-varu-ikkada-unnaru-2024,"Akkada Varu Ikkada Unnaru",అక్కడ వారు ఇక్కడ ఉన్నారు,2024,"Jagadesh Raj","Sai Harshini","Trivikram Rao Kundurthi"
ground-2024,"Ground",గ్రౌండ్,2024,"Aakash Bikki","No Female Lead","Aakash Bikki"
simbaa-2024,"Simbaa",సింబా,2024,"Jagapathi Babu","Anasuya Bharadwaj","Murali Manohar Reddy"
tiragabadara-saami-2024,"Tiragabadara Saami",తిరగబడరా సామీ,2024,"Raj Tarun","Malvi Malhotra","A.S. Ravi Kumar Chowdary"
nindha-2024,"Nindha",నింద,2024,"Varun Sandesh","Annie","Rajesh Jagannadham"
eesaraina-2024,"Eesaraina!?",ఈసారైనా!?,2024,"Goutham","Hasini","Eshaku Dasari"
purushothamudu-2024,"Purushothamudu",పురుషోత్తముడు,2024,"Raj Tarun","Hassini Sudhir","Rom Bhimana"
market-mahalakshmi-2024,"Market Mahalakshmi",మార్కెట్ మహాలక్ష్మి,2024,"Parvateesam","Praneekaanvika","V. S. Mukkhesh"
yatra-2-2024,"Yatra 2",యాత్ర 2,2024,"Jiiva","Mammootty","Mahi V. Raghav"
usha-parinayam-2024,"Usha Parinayam",ఉషా పరిణయం,2024,"Sree Kamal","Tanvi Negi","K. Vijaya Bhaskar"
raajadhani-files-2024,"Raajadhani Files",రాజధాని ఫైల్స్,2024,"Akilan","Veena","Bhanu"
mechanic-rocky-2024,"Mechanic Rocky",మెకానిక్ రాకీ,2024,"Vishwak Sen","Meenakshi Chaudhary","Ravi Teja Mullapudi"
geethanjali-malli-vachindi-2024,"Geethanjali Malli Vachindi",గీతాంజలి మళ్ళీ వచ్చింది,2024,"Srinivasa Reddy","Anjali","Shiva Turlapati"
sundaram-master-2024,"Sundaram Master",సుందరం మాస్టర్,2024,"Harsha Chemudu","Divya Sripada","Kalyan Santhosh"
mercy-killing-2024,"Mercy Killing",మెర్సీ కిల్లింగ్,2024,"Parvateesam","Ishwarya Vullingala","Venkat Ramana S."
pekamedalu-2024,"Pekamedalu",పేకమేడలు,2024,"Vinoth Kishan","Anusha Nuthula","Neelagiri Mamilla"
chaari-111-2024,"Chaari 111",చారి 111,2024,"Vennela Kishore","Samyuktha Viswanathan","TG Keerthi Kumar"
pranaya-godari-2024,"Pranaya Godari",ప్రణయ గోదారి,2024,"Sadan Hasan","Priyanka Prasad","PL Vignesh"
love-me-if-you-dare-2024,"Love Me If You Dare",లవ్ మీ,2024,"Ashish Reddy","Vaishnavi Chaitanya","Arun Bhimavarapu"
crime-reel-2024,"Crime Reel",క్రైమ్ రీల్,2024,"Ashok Reddy","Sangeetha","Dadi Lokesh"
happy-ending-2024,"Happy Ending",హ్యాపీ ఎండింగ్,2024,"Yash Puri","Apoorva Rao","Kowshik Bheemidi"
tantra-2024,"Tantra",తంత్ర,2024,"Dhanush Raghumudri","Ananya Nagalla","Srinivas Gopisetti"
gaami-2024,"Gaami",గామి,2024,"Vishwak Sen","Chandini Chowdary","Vidyadhar Kagita"
sikandar-ka-muqaddar-2024,"Sikandar Ka Muqaddar",సికందర్ కా ముకద్దర్,2024,"Jimmy Shergill","Tamannaah Bhatia","Neeraj Pandey"
modern-masters-ss-rajamouli-2024,"Modern Masters: SS Rajamouli",మోడ్రన్ మాస్టర్స్: ఎస్.ఎస్. రాజమౌళి,2024,"S. S. Rajamouli","Documentary","Raghav Khanna"
siddharth-roy-2024,"Siddharth Roy",సిద్ధార్థ్ రాయ్,2024,"Deepak Saroj","Tanvi Negi","V. Yeshasvi"
bhale-unnade-2024,"Bhale Unnade",భలే ఉన్నాడే,2024,"Raj Tarun","Manisha Kandkur","J. Sivasai Vardhan"
devaki-nandana-vasudeva-2024,"Devaki Nandana Vasudeva",దేవకీ నందన వాసుదేవ,2024,"Ashok Galla","Manasa Varanasi","Arjun Jandyala"
sabari-2024,"Sabari",శబరి,2024,"No Hero Lead","Varalaxmi Sarathkumar","Anil Katz"
maya-puthagam-2024,"Maya Puthagam",మాయ పుస్తకం,2024,"Srikanth","Abarnathi","Rama Jayaprakash"
bootcut-balaraju-2024,"Bootcut Balaraju",బూట్‌కట్ బాలరాజు,2024,"Sohel","Meghalekha","Sree Koneti"
aarambham-2024,"Aarambham",ఆరంభం,2024,"Mohan Bhagath","Supritha Sathyanarayan","Ajay Nag"
mukhya-gamanika-2024,"Mukhya Gamanika",ముఖ్య గమనిక,2024,"Vishwak Sen","Lavannya Sahukara","Venu Muralidhar Vadnala"
ooru-peru-bhairavakona-2024,"Ooru Peru Bhairavakona",ఊరు పేరు భైరవకోన,2024,"Sundeep Kishan","Varsha Bollamma","Vi Anand"
fear-2024,"Fear",ఫియర్,2024,"Vedhika","Arvind Krishna","Haritha Gogineni"
inti-number-13-2024,"Inti Number - 13",ఇంటి నంబర్ - 13,2024,"Naveed","Shivangi Sharma","Panna Royal"
i-hate-you-2024,"I Hate You",ఐ హేట్ యూ,2024,"Karthik Raju","Sherry Agarwal","Anji Ram"
pottel-2024,"Pottel",పొట్టేల్,2024,"Yuva Chandraa","Ananya Nagalla","Sahit Mothkhuri"
35-chinna-katha-kaadu-2024,"35 - Chinna Katha Kaadu",35 - చిన్న కథ కాదు,2024,"Vishwadev","Nivetha Thomas","Nanda Kishore"
nayanthara-beyond-the-fairy-tale-2024,"Nayanthara: Beyond the Fairy Tale",నయనతార: బియాండ్ ది ఫెయిరీ టేల్,2024,"Vignesh Shivan","Nayanthara","Amith Krishnan"
sathamindri-mutham-tha-2024,"Sathamindri Mutham Tha",సతమింద్రి ముత్తం తా,2024,"Srikanth","Priyanka Thimmesh","Rajdev"
raju-yadav-2024,"Raju Yadav",రాజు యాదవ్,2024,"Getup Srinu","Ankitha Karath","K. Krishnamachary"
gorre-puranam-2024,"Gorre Puranam",గొర్రె పురాణం,2024,"Suhas","Vishika Kota","Bobby"
make-a-wish-2024,"Make a Wish",మేక్ ఎ విష్,2024,"Kiran Kasturi","Sandhya Bayireddy","Sandhya Bayireddy"
operation-valentine-2024,"Operation Valentine",ఆపరేషన్ వాలెంటైన్,2024,"Varun Tej","Manushi Chhillar","Shakti Pratap Singh"
shivam-bhaje-2024,"Shivam Bhaje",శివం భజే,2024,"Ashwin Babu","Digangana Suryavanshi","Apsar"
vey-dharuvey-2024,"Vey Dharuvey",వేయ్ దారువేయ్,2024,"Sai Ram Shankar","Yasha Shivakumar","D. Naveen Reddy"
thalakona-2024,"Thalakona",తలకోన,2024,"Ajay Ghosh","Apsara Rani","Nagesh Naradasi"
drill-2024,"Drill",డ్రిల్,2024,"Gemini Suresh","Karunya Chowdary","Haranath Policherla"
bhamakalapam-2-2024,"Bhamakalapam 2",భామాకలాపం 2,2024,"Priyamani","Sharanya Pradeep","Abhimanyu Tadimeti"
average-student-nani-2024,"Average Student Nani",యావరేజ్ స్టూడెంట్ నాని,2024,"Pawan Kumar","Sneha Malviya","Pawan Kumar Kothuri"
rakshana-2024,"Rakshana",రక్షణ,2024,"No Hero Lead","Payal Rajput","Prandeep Thakore"
uruku-patela-2024,"Uruku Patela",ఉరుకు పటేల,2024,"Tejus Kancherla","Khushboo Choudhary","Vivek Reddy"
mix-up-2024,"Mix Up",మిక్స్ అప్,2024,"Adarsh Balakrishna","Akshara Gowda","Aakash Bikki"
gangs-of-godavari-2024,"Gangs of Godavari",గ్యాంగ్స్ ఆఫ్ గోదావరి,2024,"Vishwak Sen","Neha Shetty","Krishna Chaitanya"
gam-gam-ganesha-2024,"Gam Gam Ganesha",గమ్ గమ్ గణేశ,2024,"Anand Deverakonda","Pragati Srivastava","Uday Bommisetty"
committee-kurrollu-2024,"Committee Kurrollu",కమిటీ కుర్రోళ్లు,2024,"Sandeep Saroj","Raadhya","Yadhu Vamsi"
prathinidhi-2-2024,"Prathinidhi 2",ప్రతినిధి 2,2024,"Nara Rohith","Siri Lella","Murthy Devagupthapu"
105-minuttess-2024,"105 Minuttess",105 మినిట్స్,2024,"Single Character","Hansika Motwani","Raju Dussa"
bharathanatyam-2024,"Bharathanatyam",భరతనాట్యం,2024,"Surya Teja","Meenakshi Goswami","KVR Mahendra"
pushpa-2-the-rule-2024,"Pushpa 2 - The Rule",పుష్ప 2 - ది రూల్,2024,"Allu Arjun","Rashmika Mandanna","Sukumar"
viswam-2024,"Viswam",విశ్వం,2024,"Gopichand","Kavya Thapar","Sreenu Vaitla"
narudi-brathuku-natana-2024,"Narudi Brathuku Natana",నరుడి బ్రతుకు నటన,2024,"Shiva Ramachandravarapu","Shruti Jayan","Rishikeshwar Yogi"
sarkaaru-noukari-2024,"Sarkaaru Noukari",సర్కారు నౌకరి,2024,"Akash Goparaju","Bhavana Vazhapandal","Shekar Ganganamoni"
the-family-star-2024,"The Family Star",ది ఫ్యామిలీ స్టార్,2024,"Vijay Deverakonda","Mrunal Thakur","Parasuram Petla"
naa-saami-ranga-2024,"Naa Saami Ranga",నా సామి రంగ,2024,"Nagarjuna Akkineni","Ashika Ranganath","Vijay Binni"
bachhala-malli-2024,"Bachhala Malli",బచ్చల మల్లి,2024,"Allari Naresh","Amritha Aiyer","Subbu Mangadevi"
a-goa-tripp-2024,"A Goa Tripp...",ఎ గోవా ట్రిప్...,2024,"Pradeep Ambal","No Female Lead","Rohithh Dhruvan"
rrr-behind-and-beyond-2024,"RRR: Behind & Beyond",ఆర్.ఆర్.ఆర్: బిహైండ్ & బియాండ్,2024,"Documentary","Documentary","S. S. Rajamouli"
zebra-2024,"Zebra",జీబ్రా,2024,"Satyadev Kancharana","Priya Bhavani Shankar","Eashvar Karthic"
double-engine-2024,"Double Engine",డబుల్ ఇంజిన్,2024,"Myron Mohit","Ritika Singh","Rohit & Sasi"
harom-hara-2024,"Harom Hara",హరోం హర,2024,"Sudheer Babu","Malvika Sharma","Gnanasagar Dwaraka"
sam-anton-2024,"Sam Anton",సామ్ ఆంటన్,2024,"Studio Green Films","Orietta Notari","Giorgio Diritti"
ruslaan-2024,"Ruslaan",రుస్లాన్,2024,"Jagapathi Babu","Vidya Malvade","Karan Lalit Butani"
aa-okkati-adakku-2024,"Aa Okkati Adakku",ఆ ఒక్కటీ అడక్కు,2024,"Allari Naresh","Faria Abdullah","Malli Ankam"
anandapuram-diaries-2024,"Anandapuram Diaries",ఆనందపురం డైరీస్,2024,"Srikanth","Meena","Jaya Jose Raj"
vedaa-2024,"Vedaa",వేదా,2024,"John Abraham","Sharvari Wagh","Nikkhil Advani"
kangaroo-2024,"Kangaroo",కంగారూ,2024,"Aditya","Ranjani Raghavan","Kishore Megalamane"
leela-vinodam-2024,"Leela Vinodam",లీలా వినోదం,2024,"Goparaju Ramana","V. S. Roopa Lakshmi","Pavan Sunkara"
laggam-2024,"Laggam",లగ్గం,2024,"Sai Ronak","Pragya Nagra","Ramesh Cheppala"
utsavam-2024,"Utsavam",ఉత్సవం,2024,"Dilip Prakash","Regina Cassandra","Arjun Sai"
sheeshmahal-2024,"Sheeshmahal",షీష్‌మహల్,2024,"Sai","Prerana Sadhu","Camp Sasi"
brahmavaram-ps-paridilo-2024,"Brahmavaram PS Paridilo",బ్రహ్మవరం పి.ఎస్ పరిధిలో,2024,"Sravanthi","No Hero Lead","Imran Sastry"
operation-laila-2024,"Operation Laila",ఆపరేషన్ లైలా,2024,"Srikanth","Siddhika Sharma","A. Venkatesh"
rush-2024,"Rush",రష్,2024,"Abdullah Imran","Daisy Bopanna","Sathish Poloju"
parijatha-parvam-2024,"Parijatha Parvam",పారిజాత పర్వం,2024,"Chaitanya Rao","Shraddha Das","Santosh Kambhampati"
prasanna-vadanam-2024,"Prasanna Vadanam",ప్రసన్న వదనం,2024,"Suhas","Payal Radhakrishna","Arjun Y.K."
leela-vinodham-2024,"Leela Vinodham",లీలా వినోదం,2024,"Shanmukh Jaswanth","Anagha Ajith","Pavan Sunkara"
kalinga-2024,"Kalinga",కళింగ,2024,"Dhruva Vaayu","Pragya Nayan","Dhruva Vaayu"
mr-bachchan-2024,"Mr Bachchan",మిస్టర్ బచ్చన్,2024,"Ravi Teja","Bhagyashri Borse","Harish Shankar"
kismat-2024,"Kismat",కిస్మత్,2024,"Abhinav Gomatam","Riya Suman","Srinath Badineni"
drinker-sai-2024,"Drinker Sai",డ్రింకర్ సాయి,2024,"Dharma Mahesh","Aishwarya Sharma","Kiran Tirumalasetti"
100-crores-2024,"100 Crores",100 కోట్లు,2024,"Rahul Haridas","Sakshi Chaudhary","Virat Chakravarthy"
akshara-2024,"Akshara",అక్షర,2024,"Nandita Swetha","No Female Lead","Chinni Krishna"
my-dear-donga-2024,"My Dear Donga",మై డియర్ దొంగ,2024,"Abhinav Gomatam","Shalini Kondepudi","B. S. Sarwagna Kumar"
tom-and-jerry-2024,"Tom And Jerry",టామ్ అండ్ జెర్రీ,2024,"Nithin Rao","Chaitra Rao","Raghav Vinay Shivamani"
masthu-shades-unnai-ra-2024,"Masthu Shades Unnai Ra",మస్తు షేడ్స్ ఉన్నాయ్ రా,2024,"Abhinav Gomatam","Vaishali Raj","Thirupathi Rao Indla"
maruthi-nagar-subramanyam-2024,"Maruthi Nagar Subramanyam",మారుతి నగర్ సుబ్రహ్మణ్యం,2024,"Rao Ramesh","Ankith Koyya","Lakshman Karya"
bench-life-2024,"Bench Life",బెంచ్ లైఫ్,2024,"Vaibhav Reddy","Ritika Singh","Manasa Sharma"
1980-lo-radhekrishna-2024,"1980 Lo Radhekrishna",1980 లో రాధాకృష్ణ,2024,"SS Saidulu","Bramarambika Tutika","Ismail Shaik"
love-mouli-2024,"Love Mouli",లవ్ మౌళి,2024,"Navdeep","Chandini Chowdary","Avaneendra"
we-love-bad-boys-2024,"We Love Bad Boys",వీ లవ్ బ్యాడ్ బాయ్స్,2024,"Ajay Kumar Kathurvar","Roshni Sahota","Raju Rajendra Prasad"
brahmmavaram-p-s-paridhilo-2024,"Brahmmavaram P.S. Paridhilo",బ్రహ్మవరం పి.ఎస్ పరిధిలో,2024,"Surya Srinivas","Sravanthi Bellamkonda","Imran Sastry"
buddy-2024,"Buddy",బడ్డీ,2024,"Allu Sirish","Gayatri Bhardwaj","Sam Anton"
theppa-samudram-2024,"Theppa Samudram",తెప్ప సముద్రం,2024,"Arjun Ambati","Kishori Dhatrak","Sateesh Rapolu"
bhoothaddam-bhaskar-narayana-2024,"Bhoothaddam Bhaskar Narayana",భూతద్దం భాస్కర్ నారాయణ,2024,"Shiva Kandukuri","Rashi Singh","Purushotham Raaj"
satyabhama-2024,"Satyabhama",సత్యభామ,2024,"Naveen Chandra","Kajal Aggarwal","Suman Chikkala"
anthima-theerpu-2024,"Anthima Theerpu",అంతిమ తీర్పు,2024,"Amit Kumar Tiwari","Sai Dhanshika","A. Abhiramu"
prasannavadanam-2024,"Prasannavadanam",ప్రసన్న వదనం,2024,"Suhas","Payal Radhakrishna","Arjun Y. K."
hanu-man-2024,"Hanu-man",హను-మాన్,2024,"Teja Sajja","Amritha Aiyer","Prasanth Varma"
bhavanam-2024,"Bhavanam",భవనం,2024,"Saptagiri","Sneha Ullal","Balachary Kurella"
manamey-2024,"Manamey",మనమే,2024,"Sharwanand","Krithi Shetty","Sriram Adittya"
operation-raavan-2024,"Operation Raavan",ఆపరేషన్ రావణ్,2024,"Rakshith Atluri","Sangeerthana Vipin","Venkata Satya"
hunt-2023,"Hunt",హంట్,2023,"Sudheer Babu","No Female Lead","Mahesh Surapaneni"
spark-2023,"Spark",స్పార్క్,2023,"Guru Somasundaram","Mehreen Pirzada","Vikranth Reddy"
my-name-is-shruthi-2023,"My Name Is Shruthi",మై నేమ్ ఈజ్ శృతి,2023,"No Hero Lead","Hansika Motwani","Srinivas Omkhar"
ala-ninnu-cheri-2023,"Ala Ninnu Cheri",అలా నిన్ను చేరి,2023,"Dinesh Tej","Hebah Patel","Maresh Shivan"
sagiletikatha-2023,"Sagiletikatha",సగిలేటి కథ,2023,"Raviteja Mahadasyam","Vishika Kota","Rajshekar"
mangalavaaram-2023,"Mangalavaaram",మంగళవారం,2023,"No Hero Lead","Payal Rajput","Ajay Bhupathi"
o-saathiya-2023,"O Saathiya",ఓ సాథియా,2023,"Aryan Gowra","Mishti Chakravarty","Divya Bhavana"
mr-king-2023,"Mr. King",మిస్టర్ కింగ్,2023,"Sharan Kumar","Yashvika Nishkala","Sasiidhar"
premadesam-2023,"Premadesam",ప్రేమదేశం,2023,"Thrigun","Megha Akash","Srikanth Siddham"
vidhi-2023,"Vidhi",విధి,2023,"Rohit Nanda","Anandhi","Srikanth Ranganathan"
subramanyam-chigurupati-2023,"Salam Sainika",సలాం సైనికా,2023,"Dev","Sree Bhavya","Subramanyam Chigurupati"
madhurapudi-granam-ane-nenu-2023,"Madhurapudi Granam Ane Nenu",మధురపూడి గ్రామం అనే నేను,2023,"Shiva Kantamaneni","Sravani Shetty","Kalyan Chakravarthy"
sindhooram-2023,"Sindhooram",సింధూరం,2023,"Siva Balaji","Brigida Saga","Shyam Tummalapalli"
maama-mascheendra-2023,"Maama Mascheendra",మామ మశ్చీంద్ర,2023,"Sudheer Babu","Eesha Rebba","Harsha Vardhan"
her-chapter-1-2023,"Her: Chapter 1",హర్: చాప్టర్ 1,2023,"No Hero Lead","Ruhani Sharma","Sreedhar Swaraghav"
saachi-2023,"Saachi",సాచి,2023,"No Hero Lead","Sanjana Reddy","Vivek Pothagoni"
mentoo-2023,"#MenToo",#మెన్ టూ,2023,"Naresh Agastya","Riya Suman","Srikanth G. Reddy"
geetasakshigaa-2023,"Geetasakshigaa",గీత సాక్షిగా,2023,"Aadarsh","Chitra Shukla","Anthony Mattipalli"
peddha-kapu-1-2023,"Peddha Kapu - 1",పెద్ద కాపు - 1,2023,"Virat Karrna","Pragati Srivastava","Srikanth Addala"
ugram-2023,"Ugram",ఉగ్రం,2023,"Allari Naresh","Mirnaa Menon","Vijay Kanakamedala"
case-30-2023,"Case 30",కేస్ 30,2023,"Siddharth Naidu","Shamni","Sandeep Palle"
ustaad-2023,"Ustaad",ఉస్తాద్,2023,"Sri Simha","Kavya Kalyanram","Phanideep"
suvarna-sundari-2023,"Suvarna Sundari",సువర్ణ సుందరి,2023,"Sai Kumar","Jaya Prada","M. S. N. Surya"
bhuvanavijayam-2023,"Bhuvanavijayam",భువన విజయం,2023,"Sunil Varma","No Female Lead","Yalamanda Charan"
circle-2023,"Circle",సర్కిల్,2023,"Sai Ronak","Arshin Mehta","Neelakanta"
chakravyuham-2023,"Chakravyuham",చక్రవ్యూహం,2023,"Ajay","Gnaneswari Kandregula","Chetukuri Madhusudhan"
antham-kadidi-aarambam-1981,"Antham Kadidi Aarambam",అంతం కాదిది ఆరంభం,2023,"Krishna","Vijaya Nirmala","Vijaya Nirmala"
spy-2023,"Spy",స్పై,2023,"Nikhil Siddhartha","Iswarya Menon","Raj Madiraju"
aadikeshava-2023,"Aadikeshava",ఆదికేశవ,2023,"Panja Vaisshnav Tej","Sreeleela","Srikanth N Reddy"
breathe-2023,"Breathe",బ్రీత్,2023,"Vennela Kishore","Aishani Shetty","Vamsi Krishna Akella"
baby-2023,"Baby",బేబి,2023,"Anand Deverakonda","Vaishnavi Chaitanya","Sai Rajesh"
barla-narayana-2023,"Narayana & Co",నారాయణ & కో,2023,"Sudhakar Komakula","Arati Podi","Murali Kishor Abburu"
nagumome-chaalu-le-2023,"Nagumome Chaalu Le",నగుమోము చాలులే,2023,"No Hero Lead","Sindhuja Turlapati","N. Balaji"
plot-2023,"Plot",ప్లాట్,2023,"Vikas","No Female Lead","Bhanu Bhava"
miss-shetty-mr-polishetty-2023,"Miss. Shetty Mr. Polishetty",మిస్ శెట్టి మిస్టర్ పోలిశెట్టి,2023,"Anushka Shetty","Naveen Polishetty","Mahesh Babu P"
music-school-2023,"Music School",మ్యూజిక్ స్కూల్,2023,"Sharman Joshi","Shriya Saran","Papa Rao Biyyala"
711-pm-2023,"7:11 PM",7:11 పి.ఎమ్,2023,"Saahas Pagadala","Tess Walsh","Chaitu Madala"
ahimsa-2023,"Ahimsa",అహింస,2023,"Kamal Kamaraju","Geethika Tiwary","Teja"
jilebi-2023,"Jilebi",జిలేబి,2023,"Sree Kamal","Shivani Rajashekar","K. Vijaya Bhaskar"
mao-oori-cinema-2023,"Mao Oori Cinema",మా ఊరి సినిమా,2023,"Pulivendula Mahesh","Priya Paul","G Sivaram Teja"
bhaag-saale-2023,"Bhaag Saale",భాగ్ సాలే,2023,"Sri Simha","Neha Solanki","Pranith Bramandapally"
bubblegum-2023,"Bubblegum",బబుల్‌గమ్,2023,"Harsha Chemudu","Maanasa Chaudhary","Ravikanth Perepu"
kranthi-2023,"Kranthi",క్రాంతి,2023,"No Hero Lead","Inaya Sultana","Bhima Shankar"
kousalya-supraja-rama-2008,"Kousalya Supraja Rama",కౌసల్య సుప్రజ రామ,2023,"Meka Srikanth","No Female Lead","Surya Prasad"
vinaro-bhagyamu-vishnu-katha-2023,"Vinaro Bhagyamu Vishnu Katha",వినరో భాగ్యము విష్ణుకథ,2023,"Kiran Abbavaram","Kashmira Pardesi","Murali Kishor Abburu"
10-rupees-2023,"10 Rupees",10 రూపాయలు,2023,"Srikanth","No Female Lead","S. Ravikanth"
ramabanam-2023,"Ramabanam",రామబాణం,2023,"Gopichand","Dimple Hayathi","Sriwass"
maataraani-mounamidhi-2023,"Maataraani Mounamidhi",మాటరాని మౌనమిది,2023,"Suman Shetty","Archana Ananth","Suku Purvaj"
martin-luther-king-2023,"Martin Luther King",మార్టిన్ లూథర్ కింగ్,2023,"Sampoornesh Babu","No Female Lead","Puja Kolluru"
pindam-2023,"Pindam",పిండం,2023,"Srikanth","Kushee Ravi","Saikiran Daida"
raa-raa-penimiti-2023,"Raa Raa... Penimiti",రా రా... పెనిమిటి,2023,"No Hero Lead","Nandita Swetha","Satya Venkata Geddada"
amigos-2023,"Amigos",అమిగోస్,2023,"Nandamuri Kalyan Ram","Ashika Ranganath","Rajendra Reddy"
maya-petika-2023,"Maya Petika",మాయా పేటిక,2023,"Viraj Ashwin","Payal Rajput","Ramesh Raparthi"
asvins-2023,"Asvins",అశ్విన్స్,2023,"Vasanth Ravi","Saraswathi Menon","Tarun Teja Mallareddy"
sathi-gani-rendu-ekaralu-2023,"Sathi Gani Rendu Ekaralu",సత్తిగాని రెండు ఎకరాలు,2023,"Jagadeesh Bandari","Aneesha Dama","Abhinav Danda"
das-ka-dhamki-2023,"Das Ka Dhamki",దాస్ కా ధమ్కీ,2023,"Vishwak Sen","Nivetha Pethuraj","Vishwak Sen"
balagam-2023,"Balagam",బలగం,2023,"Priyadarshi Pullikonda","Kavya Kalyanram","Venu Yeldandi"
vidyarthi-2023,"Vidyarthi",విద్యార్థి,2023,"Raghu Babu","Bunny Vox","Madhu Madasu"
atharva-2023,"Atharva",అథర్వ,2023,"Karthik Raj","Simran Choudhary","Mahesh Reddy"
pop-corn-2023,"Pop Corn",పాప్ కార్న్,2023,"Sai Ronak","Avika Gor","Murali Naga Srinivas Gandham"
katha-venuka-katha-2023,"Katha Venuka Katha",కథ వెనుక కథ,2023,"Viswant Duddumpudi","Srijitha Ghosh","Krishna Chaitanya"
malli-pelli-2023,"Malli Pelli",మళ్ళీ పెళ్ళి,2023,"Naresh","Pavitra Lokesh","M. S. Raju"
rules-ranjann-2023,"Rules Ranjann",రూల్స్ రంజన్,2023,"Kiran Abbavaram","Neha Shetty","Jyothi Krishna"
kalyanam-kamaneeyam-2023,"Kalyanam Kamaneeyam",కళ్యాణం కమనీయం,2023,"Santosh Shoban","Priya Bhavani Shankar","Anil kumar Aalla"
rebels-of-thupakula-gudem-2023,"Rebels of Thupakula Gudem",రెబెల్స్ ఆఫ్ తుపాకుల గూడెం,2023,"Praveen Kandregula","No Female Lead","Jaideep Vishnu"
slum-dog-husband-2023,"Slum Dog Husband",స్లమ్ డాగ్ హస్బెండ్,2023,"Sanjay Rrao","Pranavi Manukonda","A. R. Sreedhar"
mr-pregnant-2023,"Mr. Pregnant",మిస్టర్ ప్రెగ్నెంట్,2023,"Sohel","Roopa Koduvayur","Srinivas Vinjanampati"
nenu-student-sir-2023,"Nenu Student Sir!",నేను స్టూడెంట్ సర్!,2023,"Bellamkonda Ganesh","Avantika Dassani","Rakhi Uppalapati"
changure-bangaru-raja-2023,"Changure Bangaru Raja",చంగురే బంగారు రాజా,2023,"Karthik Rathnam","Goldie Nissy","Sathish Varma"
the-trial-2023,"The Trial",ది ట్రయల్,2023,"No Hero Lead","Spandana Palli","Raam Ganni"
asalu-2023,"Asalu",అసలు,2023,"No Hero Lead","Poorna","Uday"
okkade-1-venkanna-on-duty-2023,"Okkade 1",ఒక్కడే 1,2023,"Tummalapalli Rama Satyanarayana","Madhumitha","Sripada Ramchandra Rao"
shaakuntalam-2023,"Shaakuntalam",శాకుంతలం,2023,"Dev Mohan","Samantha","Gunasekhar"
lust-stories-2-2023,"Lust Stories 2",లస్ట్ స్టోరీస్ 2,2023,"Anthology","Anthology","Various"
raakshasa-kaavyam-2023,"Raakshasa Kaavyam",రాక్షస కావ్యం,2023,"Abhay Bethiganti","Kushalini Pulapa","Sriman Keerthi"
vyooham-2023,"Vyooham",వ్యూహం,2023,"Ajmal Ameer","Manasa Radhakrishnan","Ram Gopal Varma"
csi-sanatan-2023,"Csi Sanatan",సి.ఎస్.ఐ సనాతన్,2023,"Aadi Saikumar","Misha Narang","Siva Shankar Dev"
vimanam-2023,"Vimanam",విమానం,2023,"Samuthirakani","Anasuya Bharadwaj","Siva Prasad Yanala"
month-of-madhu-2023,"Month of Madhu",మంత్ ఆఫ్ మధు,2023,"Naveen Chandra","Swathi Reddy","Srikanth Nagothi"
rangamarthanda-2023,"Rangamarthanda",రంగమార్తాండ,2023,"Prakash Raj","Ramya Krishnan","Krishna Vamsi"
bedurulanka-2012-2023,"Bedurulanka 2012",బెదురులంక 2012,2023,"Kartikeya","Neha Shetty","Clax"
rangabali-2023,"Rangabali",రంగబలి,2023,"Naga Shaurya","Yukti Thareja","Pawan Basamsetti"
butta-bomma-2023,"Butta Bomma",బుట్టబొమ్మ,2023,"No Hero Lead","Anikha Surendran","Shouree Chandrashekhar T Ramesh"
mayalo-2023,"#mayalo",#మాయలో,2023,"Naresh Agastya","Gnaneswari Kandregula","Megha Mithra Pervar"
skanda-the-attacker-2023,"Skanda",స్కంద,2023,"Ram Pothineni","Sreeleela","Boyapati Srinu"
intinti-ramayanam-2023,"Intinti Ramayanam",ఇంటింటి రామాయణం,2023,"Rahul Ramakrishna","Navya Swamy","Suresh Naredla"
bagheera-2023,"Bagheera",బఘీర,2023,"Prabhu Deva","Amyra Dastur","Adhik Ravichandran"
amala-2023,"Amala",అమల,2023,"No Hero Lead","Rajisha Vijayan","Safeer Thailan"
maa-oori-polimera-2-2023,"Maa Oori Polimera 2",మా ఊరి పోలిమేర 2,2023,"Satyam Rajesh","Kamakshi Bhaskarla","Anil Viswanath"
prema-vimanam-2023,"Prema Vimanam",ప్రేమ విమానం,2023,"Sangeeth Shobhan","Saanve Meghana","Santosh Kata"
phalana-abbayi-phalana-ammayi-2023,"Phalana Abbayi Phalana Ammayi",ఫలానా అబ్బాయి ఫలానా అమ్మాయి,2023,"Naga Shaurya","Malavika Nair","Srinivas Avasarala"
